-2.3598589585162766E7	5.272860042372269E7			OI_VIS#4
-2.3325773265455965E7	5.2119020657992326E7			OI_VIS#4
-2.305295836191403E7	5.150944405653545E7			OI_VIS#4
-2.278014001640687E7	5.089985976436433E7			OI_VIS#4
-2.2507325682491675E7	5.029028443567932E7			OI_VIS#4
-2.223450934338837E7	4.968070462660948E7			OI_VIS#4
-2.196169379384935E7	4.907112658173913E7			OI_VIS#4
-2.1688877713089623E7	4.846154734991121E7			OI_VIS#4
-2.1416062317948915E7	4.785196965002787E7			OI_VIS#4
-2.1143245166790202E7	4.7242388026504464E7			OI_VIS#4
-2.0870429167760983E7	4.66328089772949E7			OI_VIS#4
-2.059761265795752E7	4.602322878681327E7			OI_VIS#4
-2.0324795756411314E7	4.541364772102311E7			OI_VIS#4
-2.005198106258349E7	4.480407158815066E7			OI_VIS#4
-1.9779164993704803E7	4.41944923828697E7			OI_VIS#4
-1.950634979407631E7	4.358491511983812E7			OI_VIS#4
-1.923353285594743E7	4.297533397230778E7			OI_VIS#4
-1.8960718123603113E7	4.236575775337422E7			OI_VIS#4
-1.8687901868938074E7	4.175617813297292E7			OI_VIS#4
-1.841508509692271E7	4.1146597356606E7			OI_VIS#4
-1.8142268374641996E7	4.053701669136599E7			OI_VIS#4
-1.7869453307860114E7	3.992743972516639E7			OI_VIS#4
-1.759663652821881E7	3.931785893176008E7			OI_VIS#4
-1.732381916668289E7	3.870827683817063E7			OI_VIS#4
-1.7051002716174163E7	3.809869678017694E7			OI_VIS#4
-1.6778187420391973E7	3.74891193022999E7			OI_VIS#4
-1.6505372755576069E7	3.687954323425157E7			OI_VIS#4
-1.623255490144663E7	3.6269960040013E7			OI_VIS#4
-1.5959740068196168E7	3.566038359561513E7			OI_VIS#4
-1.5686924723121619E7	3.5050806007599436E7			OI_VIS#4
-1.5414108116446173E7	3.44412256006674E7			OI_VIS#4
-1.5141291785963528E7	3.383164581085953E7			OI_VIS#4
-1.4868475440671036E7	3.32220659879606E7			OI_VIS#4
-1.4595660311776163E7	3.2612488882975962E7			OI_VIS#4
-1.4322843616131065E7	3.2002908277250472E7			OI_VIS#4
-1.40500274903339E7	3.139332894479108E7			OI_VIS#4
-1.0037539769053515E7	2.5993193548017696E7			OI_VIS#4
-9922825.294146826	2.5696129165946513E7			OI_VIS#4
-9808110.443580301	2.5399063811067346E7			OI_VIS#4
-9693396.188488202	2.51019999982276E7			OI_VIS#4
-9578680.486105386	2.4804932437486622E7			OI_VIS#4
-9463966.470532117	2.4507869244904377E7			OI_VIS#4
-9349251.611809678	2.4210803868904673E7			OI_VIS#4
-9234537.08508625	2.3913739352648962E7			OI_VIS#4
-9119822.334993105	2.3616674257955465E7			OI_VIS#4
-9005107.873191671	2.331960990982163E7			OI_VIS#4
-8890392.673013063	2.302254364958769E7			OI_VIS#4
-8775677.957286278	2.2725478643889256E7			OI_VIS#4
-8660963.02678718	2.2428413082016855E7			OI_VIS#4
-8546247.931566596	2.213134709358201E7			OI_VIS#4
-8431533.764655886	2.1834283509096626E7			OI_VIS#4
-8316819.019558528	2.153721842734021E7			OI_VIS#4
-8202104.639966817	2.124015429209651E7			OI_VIS#4
-8087389.52936381	2.0943088263827376E7			OI_VIS#4
-7972675.34625754	2.0646024637401994E7			OI_VIS#4
-7857960.523040023	2.0348959353345767E7			OI_VIS#4
-7743245.482285064	2.0051893505955003E7			OI_VIS#4
-7628530.4624427175	1.97548277127195E7			OI_VIS#4
-7513816.13871086	1.945776372213037E7			OI_VIS#4
-7399101.094749314	1.9160697866435833E7			OI_VIS#4
-7284385.806110494	1.88636313771255E7			OI_VIS#4
-7169670.900543874	1.8566565879818197E7			OI_VIS#4
-7054956.48052109	1.8269501639874272E7			OI_VIS#4
-6940242.325809426	1.7972438086979505E7			OI_VIS#4
-6825526.8300429955	1.7675371061291914E7			OI_VIS#4
-6710812.604507323	1.737830732499144E7			OI_VIS#4
-6596098.163757899	1.7081243031373844E7			OI_VIS#4
-6481383.1925257	1.678417736401908E7			OI_VIS#4
-6366668.337428107	1.6487111997406272E7			OI_VIS#4
-6251953.476103213	1.6190046614667255E7			OI_VIS#4
-6137239.126253847	1.5892982556444276E7			OI_VIS#4
-6022524.117611348	1.5595916792211875E7			OI_VIS#4
-5907809.348580689	1.5298851648477834E7			OI_VIS#4
-9501392.35543683	3.000408027666311E7			OI_VIS#4
-9392805.265371518	2.966117729513698E7			OI_VIS#4
-9284217.81971195	2.9318273190693468E7			OI_VIS#4
-9175630.93772	2.8975370866234183E7			OI_VIS#4
-9067042.68574325	2.8632464215552755E7			OI_VIS#4
-8958456.03047642	2.828956260705997E7			OI_VIS#4
-8849868.577096578	2.7946658478236906E7			OI_VIS#4
-8741281.437982276	2.760375534182087E7			OI_VIS#4
-8632694.08742938	2.7260851537711047E7			OI_VIS#4
-8524107.009769317	2.691794859535897E7			OI_VIS#4
-8415519.233171923	2.6575043445859674E7			OI_VIS#4
-8306931.915149733	2.6232139744477317E7			OI_VIS#4
-8198344.393827128	2.5889235401100423E7			OI_VIS#4
-8089756.716581508	2.5546330565340254E7			OI_VIS#4
-7981169.918060809	2.520342850447161E7			OI_VIS#4
-7872582.572236853	2.4860524715295125E7			OI_VIS#4
-7763995.572395343	2.451762201868326E7			OI_VIS#4
-7655407.880588939	2.4174717136942156E7			OI_VIS#4
-7546821.066737753	2.3831815027661957E7			OI_VIS#4
-7438233.646966366	2.3488911004969735E7			OI_VIS#4
-7329646.021277131	2.3146006332017485E7			OI_VIS#4
-7221058.415383478	2.2803101721576944E7			OI_VIS#4
-7112471.468418111	2.246019919194061E7			OI_VIS#4
-7003883.839693567	2.2117294509403273E7			OI_VIS#4
-6895295.979360995	2.1774389095479887E7			OI_VIS#4
-6786708.481639119	2.1431484826630823E7			OI_VIS#4
-6678121.443526131	2.1088582009162933E7			OI_VIS#4
-6569534.6565528745	2.074567998475951E7			OI_VIS#4
-6460946.600156253	2.040277395169303E7			OI_VIS#4
-6352359.746141999	2.0059871715583425E7			OI_VIS#4
-6243772.688409467	1.9716968836159732E7			OI_VIS#4
-6135185.128529488	1.9374064371023994E7			OI_VIS#4
-6026597.678580875	1.9031160253036276E7			OI_VIS#4
-5918010.222737587	1.868825611643399E7			OI_VIS#4
-5809423.251049758	1.8345353508727547E7			OI_VIS#4
-5700835.655757721	1.8002448931765437E7			OI_VIS#4
-5592248.287278844	1.765954507104785E7			OI_VIS#4
-1.4453083896395817E7	5.770532614494731E7			OI_VIS#4
-1.4287906176744929E7	5.7045838228551134E7			OI_VIS#4
-1.4122727916180303E7	5.63863481525049E7			OI_VIS#4
-1.3957550513041107E7	5.572686149981207E7			OI_VIS#4
-1.379237102594363E7	5.506736652671556E7			OI_VIS#4
-1.3627193967688322E7	5.440788125100479E7			OI_VIS#4
-1.3462015695379972E7	5.37483911280706E7			OI_VIS#4
-1.3296837901118003E7	5.308890291378252E7			OI_VIS#4
-1.3131659785225304E7	5.242941341535284E7			OI_VIS#4
-1.2966482084444711E7	5.1769925574298136E7			OI_VIS#4
-1.280130332047259E7	5.11104334883491E7			OI_VIS#4
-1.2636125254064117E7	5.045094418748994E7			OI_VIS#4
-1.247094687840434E7	4.979145365191525E7			OI_VIS#4
-1.2305768265561594E7	4.913196216936477E7			OI_VIS#4
-1.214059098939505E7	4.847247602362245E7			OI_VIS#4
-1.19754128806958E7	4.78129865539133E7			OI_VIS#4
-1.1810235298289236E7	4.7153499185478285E7			OI_VIS#4
-1.1645056663297294E7	4.6494007614495E7			OI_VIS#4
-1.1479879363810712E7	4.583452137564519E7			OI_VIS#4
-1.1314701142626008E7	4.517503145682707E7			OI_VIS#4
-1.1149522608208481E7	4.451554028739681E7			OI_VIS#4
-1.098434410390309E7	4.385604923819214E7			OI_VIS#4
-1.08191666019293E7	4.319656219089269E7			OI_VIS#4
-1.06539880628946E7	4.2537071003027916E7			OI_VIS#4
-1.0488809171548352E7	4.1877578408525445E7			OI_VIS#4
-1.0323630831788925E7	4.121808801628635E7			OI_VIS#4
-1.0158453191165537E7	4.055860041541506E7			OI_VIS#4
-9993275.932564434	3.989911433980445E7			OI_VIS#4
-9828096.742974512	3.9239620554535456E7			OI_VIS#4
-9662919.382393707	3.858013407176109E7			OI_VIS#4
-9497741.711925967	3.792064635173335E7			OI_VIS#4
-9332563.277614472	3.726115558198605E7			OI_VIS#4
-9167385.01052555	3.660166547989092E7			OI_VIS#4
-9002206.734469919	3.594217534199535E7			OI_VIS#4
-8837029.194889449	3.528268814454762E7			OI_VIS#4
-8671850.70671075	3.462319715973032E7			OI_VIS#4
-8506672.563549869	3.39637075524298E7			OI_VIS#4
-4951691.540958987	2.7701243489450824E7			OI_VIS#4
-4895100.911373409	2.738465858176738E7			OI_VIS#4
-4838510.096468355	2.706807263735135E7			OI_VIS#4
-4781919.575321107	2.6751488336304355E7			OI_VIS#4
-4725328.3402003795	2.6434900041076172E7			OI_VIS#4
-4668737.937211904	2.6118316401044685E7			OI_VIS#4
-4612147.118283396	2.5801730434120253E7			OI_VIS#4
-4555556.463135727	2.5485145383434825E7			OI_VIS#4
-4498965.697795924	2.516855971630164E7			OI_VIS#4
-4442375.074675395	2.485197484478561E7			OI_VIS#4
-4385784.0873006685	2.453538793552265E7			OI_VIS#4
-4329193.338914383	2.421880236323251E7			OI_VIS#4
-4272602.484577211	2.3902216198221423E7			OI_VIS#4
-4216011.548980087	2.3585629578617863E7			OI_VIS#4
-4159421.071334242	2.326904552093072E7			OI_VIS#4
-4102830.3084589457	2.2952459867584724E7			OI_VIS#4
-4046239.7258938923	2.2635875222948153E7			OI_VIS#4
-3989648.7827083543	2.231928856089273E7			OI_VIS#4
-3933058.2970729587	2.2002704458509658E7			OI_VIS#4
-3876467.495659641	2.168611858957044E7			OI_VIS#4
-3819876.58693135	2.1369532120279167E7			OI_VIS#4
-3763285.688519612	2.1052945708701774E7			OI_VIS#4
-3706695.133511188	2.073636121822523E7			OI_VIS#4
-3650104.2232010323	2.0419774740084533E7			OI_VIS#4
-3593513.1921873563	2.0103187586692236E7			OI_VIS#4
-3536922.3501498057	1.9786601490488913E7			OI_VIS#4
-3480331.7476394065	1.947001673427211E7			OI_VIS#4
-3423741.276011559	1.915343271025145E7			OI_VIS#4
-3367150.1428182595	1.883684498523578E7			OI_VIS#4
-3310559.6362517076	1.852026076575756E7			OI_VIS#4
-3253969.0235164985	1.8203675952340115E7			OI_VIS#4
-3197378.149084985	1.788708967491527E7			OI_VIS#4
-3140787.331944676	1.757050371799456E7			OI_VIS#4
-3084196.511732332	1.7253917743887965E7			OI_VIS#4
-3027605.94383969	1.6937333181333255E7			OI_VIS#4
-2971015.0509530297	1.66207468006648E7			OI_VIS#4
-2914424.2762710243	1.630416108126854E7			OI_VIS#4
-4521415.296207308	3.160200688456965E7			OI_VIS#4
-4469742.098045882	3.124084192690365E7			OI_VIS#4
-4418068.730668277	3.0879675786517087E7			OI_VIS#4
-4366395.631522453	3.051851152091133E7			OI_VIS#4
-4314721.880443733	3.0157342698681913E7			OI_VIS#4
-4263048.889189299	2.9796179187172867E7			OI_VIS#4
-4211375.518137858	2.943501302110837E7			OI_VIS#4
-4159702.2966355532	2.9073847900303498E7			OI_VIS#4
-4108028.9745162376	2.8712682076245487E7			OI_VIS#4
-4056355.7822580812	2.8351517159839835E7			OI_VIS#4
-4004682.257397522	2.7990349918740977E7			OI_VIS#4
-3953008.9507585517	2.762918420288138E7			OI_VIS#4
-3901335.5473752758	2.726801781083657E7			OI_VIS#4
-3849662.0697931154	2.690685090018563E7			OI_VIS#4
-3797989.0103686485	2.6545686912208553E7			OI_VIS#4
-3746315.690499687	2.6184521103879187E7			OI_VIS#4
-3694642.5352729456	2.5823356446301125E7			OI_VIS#4
-3642969.0507617644	2.546218948722045E7			OI_VIS#4
-3591295.9840419977	2.5101025448253565E7			OI_VIS#4
-3539622.6289837686	2.4739859393972117E7			OI_VIS#4
-3487949.175935679	2.437869265479976E7			OI_VIS#4
-3436275.732307688	2.401752598146829E7			OI_VIS#4
-3384602.602243048	2.3656361499758374E7			OI_VIS#4
-3332929.1477505495	2.3295194750490457E7			OI_VIS#4
-3281255.583043039	2.2934027230885077E7			OI_VIS#4
-3229582.190890611	2.257286091733722E7			OI_VIS#4
-3177909.017451671	2.221169613246671E7			OI_VIS#4
-3126235.9635222694	2.185053218289688E7			OI_VIS#4
-3074562.3055140134	2.1489364011174716E7			OI_VIS#4
-3022889.219681899	2.1128199838623874E7			OI_VIS#4
-2971216.036906632	2.0767034988497984E7			OI_VIS#4
-2919542.615175108	2.0405868468209818E7			OI_VIS#4
-2867869.2457564813	2.004470231355772E7			OI_VIS#4
-2816195.873532763	1.9683536139299706E7			OI_VIS#4
-2764522.731703477	1.93223715753619E7			OI_VIS#4
-2712849.293120463	1.8961204937291823E7			OI_VIS#4
-2661175.962470734	1.8600039053611293E7			OI_VIS#4
-4049808.903007533	5.981376704741548E7			OI_VIS#4
-4003525.4797315174	5.913018271929258E7			OI_VIS#4
-3957241.9048894225	5.844659615261019E7			OI_VIS#4
-3910958.570301183	5.776301313436392E7			OI_VIS#4
-3864674.6517799324	5.707942149170253E7			OI_VIS#4
-3818391.4138294663	5.639583990075058E7			OI_VIS#4
-3772107.835696735	5.5712253285467036E7			OI_VIS#4
-3725824.3915144117	5.502866864856784E7			OI_VIS#4
-3679540.8572099386	5.4345082680607006E7			OI_VIS#4
-3633257.4392214515	5.366149843057841E7			OI_VIS#4
-3586973.7233226676	5.297790978055527E7			OI_VIS#4
-3540690.202883862	5.22943240173838E7			OI_VIS#4
-3494406.5957916686	5.1610736974382676E7			OI_VIS#4
-3448122.922239909	5.09271489498051E7			OI_VIS#4
-3401839.6232298883	5.024356645703233E7			OI_VIS#4
-3355556.0909410464	4.9559980518841416E7			OI_VIS#4
-3309272.706121411	4.8876396758701116E7			OI_VIS#4
-3262989.026363362	4.819280864245958E7			OI_VIS#4
-3216705.7208189783	4.750922605317735E7			OI_VIS#4
-3170422.1570112864	4.6825639649467885E7			OI_VIS#4
-3124138.50543457	4.6142051949451335E7			OI_VIS#4
-3077854.862295388	4.5458464374053195E7			OI_VIS#4
-3031571.5000133207	4.477488094678214E7			OI_VIS#4
-2985287.8471428542	4.409129322765752E7			OI_VIS#4
-2939004.095553357	4.340770405049938E7			OI_VIS#4
-2892720.4985205783	4.272411715607106E7			OI_VIS#4
-2846437.0973883686	4.204053315500172E7			OI_VIS#4
-2800153.8033002503	4.135695073492313E7			OI_VIS#4
-2753869.9681417453	4.0673360323490165E7			OI_VIS#4
-2707586.645478528	3.9989777481370844E7			OI_VIS#4
-2661303.2359838174	3.930619335679132E7			OI_VIS#4
-2615019.612457191	3.8622606071061365E7			OI_VIS#4
-2568736.035786963	3.7939019477378316E7			OI_VIS#4
-2522452.456604229	3.7255432846586734E7			OI_VIS#4
-2476169.0837846273	3.657184926368127E7			OI_VIS#4
-2429885.445164206	3.588826175502309E7			OI_VIS#4
-2383601.9032190843	3.5204675674213484E7			OI_VIS#4
471606.3188612317	2.821175778401245E7			OI_VIS#4
466216.54482540296	2.7889338440742157E7			OI_VIS#4
460826.75313947705	2.756691804163303E7			OI_VIS#4
455436.98943147284	2.7244499316179063E7			OI_VIS#4
450047.15772359393	2.692207652293398E7			OI_VIS#4
444657.40526920336	2.659965847067757E7			OI_VIS#4
439267.6132000779	2.6277238048645224E7			OI_VIS#4
433877.8367296783	2.5954818559737522E7			OI_VIS#4
428488.04976441927	2.563239844302136E7			OI_VIS#4
423098.2763443312	2.5309979136585023E7			OI_VIS#4
417708.4682321424	2.498755775484752E7			OI_VIS#4
412318.68288156105	2.4665137734722298E7			OI_VIS#4
406928.8874400629	2.43427171109527E7			OI_VIS#4
401539.08425924846	2.402029602421282E7			OI_VIS#4
396149.3246943812	2.3697877546603654E7			OI_VIS#4
390759.5379638454	2.3375457443928774E7			OI_VIS#4
385369.76840631984	2.3053038368553117E7			OI_VIS#4
379979.9645027738	2.2730617238579012E7			OI_VIS#4
374590.2041769701	2.2408198715450205E7			OI_VIS#4
369200.41377601697	2.2085778393208873E7			OI_VIS#4
363810.61315422936	2.176335745955142E7			OI_VIS#4
358420.8135150053	2.144093658467148E7			OI_VIS#4
353031.04658201325	2.111851766629691E7			OI_VIS#4
347641.2458095666	2.079609672362695E7			OI_VIS#4
342251.43354114064	2.047367509326098E7			OI_VIS#4
336861.6392710763	2.0151254539567225E7			OI_VIS#4
331471.86781392695	1.9828835350554995E7			OI_VIS#4
326082.1088222226	1.950641690723276E7			OI_VIS#4
320692.2868220605	1.9183994694708806E7			OI_VIS#4
315302.524502743	1.886157605232687E7			OI_VIS#4
309912.75207176787	1.8539156805059828E7			OI_VIS#4
304522.9547164553	1.821673606680477E7			OI_VIS#4
299133.1628176405	1.789431565496051E7			OI_VIS#4
293743.37062624074	1.7571895225613642E7			OI_VIS#4
288353.60246613703	1.7249476233832557E7			OI_VIS#4
282963.8033531294	1.692705539043118E7			OI_VIS#4
277574.0154981054	1.6604635220488777E7			OI_VIS#4
766688.5564478607	3.2029863855776805E7			OI_VIS#4
757926.4217820492	3.166380911546322E7			OI_VIS#4
749164.2584225436	3.129775317641631E7			OI_VIS#4
740402.1405466364	3.093169913753271E7			OI_VIS#4
731639.9121235977	3.05656404803337E7			OI_VIS#4
722877.8125426462	3.0199587205756467E7			OI_VIS#4
714115.6485601746	2.9833531240683973E7			OI_VIS#4
705353.5099364909	2.946747633502279E7			OI_VIS#4
696591.3542513549	2.910142071658718E7			OI_VIS#4
687829.2205865508	2.873536601809256E7			OI_VIS#4
679067.0305229335	2.8369308963430904E7			OI_VIS#4
670304.8774627728	2.80032534546586E7			OI_VIS#4
661542.7079978479	2.763719726054626E7			OI_VIS#4
652780.5259511468	2.727114054080643E7			OI_VIS#4
644018.4148107212	2.6905086783310305E7			OI_VIS#4
635256.259507174	2.653903118081629E7			OI_VIS#4
626494.1321217226	2.6172976744653504E7			OI_VIS#4
617731.9489000795	2.5806919975828253E7			OI_VIS#4
608969.8365226025	2.5440866166651968E7			OI_VIS#4
600207.675252072	2.507481031487595E7			OI_VIS#4
591445.4973655709	2.4708753768936332E7			OI_VIS#4
582683.3210764193	2.4342697289729025E7			OI_VIS#4
573921.1979576619	2.3976643031815447E7			OI_VIS#4
565159.0198262349	2.3610586475643594E7			OI_VIS#4
556396.8230058391	2.324452913870474E7			OI_VIS#4
547634.6554453097	2.2878473024152122E7			OI_VIS#4
538872.5249716474	2.2512418458973486E7			OI_VIS#4
530110.4147630105	2.2146364740404595E7			OI_VIS#4
521348.2021217689	2.1780306742520005E7			OI_VIS#4
512586.0865034443	2.1414252797951184E7			OI_VIS#4
503823.9544466372	2.1048198166633684E7			OI_VIS#4
495061.78187043173	2.0682141842541713E7			OI_VIS#4
486299.6181648335	2.0316085889036134E7			OI_VIS#4
477537.4539835809	1.995002991565919E7			OI_VIS#4
468775.3288699129	1.958397557440445E7			OI_VIS#4
460013.15343622945	1.9217919130935933E7			OI_VIS#4
451250.9963046061	1.885186345207058E7			OI_VIS#4
6629453.5811263975	5.9519809849339135E7			OI_VIS#4
6553688.57257103	5.883958502428156E7			OI_VIS#4
6477923.315905118	5.815935797166598E7			OI_VIS#4
6402158.452529809	5.7479134450047575E7			OI_VIS#4
6326392.633268214	5.67989023463991E7			OI_VIS#4
6250627.928086946	5.6118680245060526E7			OI_VIS#4
6174862.666034331	5.543845314408265E7			OI_VIS#4
6099097.623255769	5.475822801176626E7			OI_VIS#4
6023332.432949108	5.407800155492979E7			OI_VIS#4
5947567.433049316	5.339777680758272E7			OI_VIS#4
5871801.945476516	5.271754768186505E7			OI_VIS#4
5796036.7778676655	5.20373214288115E7			OI_VIS#4
5720271.46840901	5.1357093902218066E7			OI_VIS#4
5644506.050157415	5.067686539887219E7			OI_VIS#4
5568741.245022915	4.999664240014483E7			OI_VIS#4
5492976.058015801	4.931641597293197E7			OI_VIS#4
5417211.112412734	4.863619171306562E7			OI_VIS#4
5341445.684001572	4.795596311850627E7			OI_VIS#4
5265680.868170455	4.727574002374374E7			OI_VIS#4
5189915.629567633	4.659551313330015E7			OI_VIS#4
5114150.247288731	4.591528495292023E7			OI_VIS#4
5038384.878821898	4.523505689654627E7			OI_VIS#4
4962619.970112365	4.4554832967913255E7			OI_VIS#4
4886854.585715621	4.387460476851917E7			OI_VIS#4
4811089.0397178605	4.319437511825713E7			OI_VIS#4
4735323.746726258	4.2514147739506334E7			OI_VIS#4
4659558.774419842	4.1833923239895E7			OI_VIS#4
4583793.977342396	4.115370031350456E7			OI_VIS#4
4508028.294543895	4.047346943503359E7			OI_VIS#4
4432263.450689602	3.979324608867656E7			OI_VIS#4
4356498.464693945	3.9113021466162026E7			OI_VIS#4
4280733.128332461	3.843279369803267E7			OI_VIS#4
4204967.868673934	3.775256661854912E7			OI_VIS#4
4129202.604902486	3.707233950213942E7			OI_VIS#4
4053437.6789432256	3.639211541863687E7			OI_VIS#4
3977672.317873511	3.571188742867488E7			OI_VIS#4
3901907.1150592663	3.503166085954424E7			OI_VIS#4
5862765.09901708	2.748994599356233E7			OI_VIS#4
5795762.2242779415	2.7175775908818338E7			OI_VIS#4
5728759.130121952	2.6861604795249667E7			OI_VIS#4
5661756.383772971	2.6547435312514864E7			OI_VIS#4
5594752.792084824	2.6233261866065394E7			OI_VIS#4
5527750.185634929	2.5919093039304055E7			OI_VIS#4
5460747.086715201	2.5604921903398674E7			OI_VIS#4
5393744.1817107415	2.5290751676743474E7			OI_VIS#4
5326741.146239633	2.497658083834261E7			OI_VIS#4
5259738.279155063	2.4662410789490156E7			OI_VIS#4
5192734.980796294	2.4348238718434148E7			OI_VIS#4
5125731.965398022	2.4034067974152893E7			OI_VIS#4
5058728.824554706	2.3719896641671807E7			OI_VIS#4
4991725.587500226	2.3405724858065754E7			OI_VIS#4
4924722.892656573	2.309155561683452E7			OI_VIS#4
4857719.860103423	2.2777384792115685E7			OI_VIS#4
4790717.041036226	2.2463214968412112E7			OI_VIS#4
4723713.794997121	2.214904314267801E7			OI_VIS#4
4656711.090693902	2.1834873857091777E7			OI_VIS#4
4589708.012512027	2.1520702818424203E7			OI_VIS#4
4522704.80727004	2.1206531183983896E7			OI_VIS#4
4455701.6142427735	2.0892359606817245E7			OI_VIS#4
4388698.827802417	2.057818993609781E7			OI_VIS#4
4321695.620687515	2.0264018292875577E7			OI_VIS#4
4254692.270660562	1.994984597955239E7			OI_VIS#4
4187689.1443799045	1.9635674715354215E7			OI_VIS#4
4120686.3016975704	1.9321504780921515E7			OI_VIS#4
4053683.613979182	1.9007335573099967E7			OI_VIS#4
3986680.1429723334	1.8693162692513585E7			OI_VIS#4
3919677.413886785	1.8378993290725373E7			OI_VIS#4
3852674.5590983545	1.806482329952834E7			OI_VIS#4
3785671.394463491	1.775065185549096E7			OI_VIS#4
3718668.2976609776	1.7436480729512993E7			OI_VIS#4
3651665.197221198	1.7122309586480234E7			OI_VIS#4
3584662.395526026	1.6808139844232425E7			OI_VIS#4
3517659.2090404094	1.6493968297738945E7			OI_VIS#4
3450656.1625082046	1.6179797407473657E7			OI_VIS#4
6002544.158839424	3.1258498587248087E7			OI_VIS#4
5933943.812825512	3.0901259429614767E7			OI_VIS#4
5865343.242163448	3.054401910211684E7			OI_VIS#4
5796743.027600748	3.0186780629021186E7			OI_VIS#4
5728141.947544449	2.9829537648831576E7			OI_VIS#4
5659541.876216287	2.9472299921635732E7			OI_VIS#4
5590941.300676908	2.9115059568738993E7			OI_VIS#4
5522340.923676093	2.8757820249740086E7			OI_VIS#4
5453740.413098065	2.840058023513228E7			OI_VIS#4
5385140.07492122	2.8043341118310813E7			OI_VIS#4
5316539.295187809	2.7686099702065144E7			OI_VIS#4
5247938.80516119	2.732885979447966E7			OI_VIS#4
5179338.186698688	2.697161921805897E7			OI_VIS#4
5110737.469731172	2.661437812866931E7			OI_VIS#4
5042137.307901783	2.625713993018456E7			OI_VIS#4
4973536.800311282	2.5899899931134433E7			OI_VIS#4
4904936.511296633	2.5542661070327144E7			OI_VIS#4
4836335.785130281	2.518541993303417E7			OI_VIS#4
4767735.613615792	2.482818168411386E7			OI_VIS#4
4699135.059308695	2.447094144178511E7			OI_VIS#4
4630534.37491214	2.4113700522010088E7			OI_VIS#4
4561933.703021526	2.3756459667360283E7			OI_VIS#4
4493333.4474116005	2.3399220980509482E7			OI_VIS#4
4424732.761097476	2.304198005074864E7			OI_VIS#4
4356131.928464017	2.2684738359023772E7			OI_VIS#4
4287531.324911374	2.232749786024679E7			OI_VIS#4
4218931.011718558	2.1970258873530697E7			OI_VIS#4
4150330.857184313	2.161302071303571E7			OI_VIS#4
4081729.900686575	2.1255778376282454E7			OI_VIS#4
4013129.7037989004	2.0898539995230224E7			OI_VIS#4
3944529.3782113567	2.0541300943968065E7			OI_VIS#4
3875928.735390073	2.0184060240698006E7			OI_VIS#4
3807328.1620183876	1.9826819899089616E7			OI_VIS#4
3738727.584922717	1.9469579538088415E7			OI_VIS#4
3670127.3136942717	1.911234076990353E7			OI_VIS#4
3601526.6485012732	1.875509995013183E7			OI_VIS#4
3532926.1265984327	1.839785987654959E7			OI_VIS#4
1.6856929517050296E7	5.684349384308707E7			OI_VIS#4
1.6664279339558663E7	5.6193855415932305E7			OI_VIS#4
1.6471628531188194E7	5.554421486138197E7			OI_VIS#4
1.627897872285067E7	5.489457767905707E7			OI_VIS#4
1.6086326483949665E7	5.424493230059419E7			OI_VIS#4
